listing_id,high,medium,low
7090195,0.00499302,0.0557646,0.939242
7389514,0.0764288,0.314397,0.609175
7201863,0.431934,0.465539,0.102527
7102657,0.0353947,0.233924,0.730682
7171787,0.00177366,0.0612108,0.937016
7158241,0.00473268,0.0182997,0.976968
7202913,0.00789083,0.0272792,0.96483
7096343,0.0545373,0.236916,0.708547
7182410,0.130155,0.479456,0.390389
7229695,0.0150189,0.163748,0.821233
7113342,0.00416101,0.0641885,0.93165
7199786,0.388676,0.482708,0.128616
7229681,0.0136735,0.182245,0.804081
7180475,0.0357227,0.483508,0.480769
7099101,0.00433382,0.0334111,0.962255
7190397,0.00776256,0.110284,0.881953
7230928,0.0199297,0.112866,0.867204
7138816,0.0348651,0.154583,0.810552
7187617,0.00131916,0.012783,0.985898
7146757,0.17807,0.521641,0.300289
7223081,0.267742,0.457539,0.27472
7174958,0.0111239,0.235236,0.75364
7152516,0.0186205,0.0583782,0.923001
7230559,0.0145008,0.20286,0.782639
7206892,0.00123577,0.010892,0.987872
7155676,0.11401,0.441605,0.444385
7127599,0.0450074,0.293171,0.661822
7124554,0.000425861,0.00860214,0.990972
7127568,0.039568,0.235698,0.724734
7188861,0.000288014,0.0130428,0.986669
7218261,0.012157,0.212132,0.775711
7129963,0.00761268,0.149421,0.842966
7143922,0.0770703,0.346986,0.575943
7187461,0.000157602,0.00367254,0.99617
7223285,0.0556593,0.456389,0.487952
7132762,0.14979,0.522359,0.32785
7215610,0.000273772,0.00185407,0.997872
7100637,0.014175,0.0380271,0.947798
7175948,0.0287593,0.162653,0.808587
7226831,0.0700648,0.416795,0.51314
7098699,0.02476,0.345487,0.629753
7093483,0.038701,0.353269,0.60803
7232078,0.505948,0.288508,0.205544
7125754,0.454138,0.433661,0.112201
7169755,0.00230696,0.0134017,0.984291
7135219,0.00579839,0.0894994,0.904702
7169634,0.000253352,0.00550501,0.994242
7198757,0.00184058,0.00957773,0.988582
7101420,0.498264,0.308746,0.192989
7205905,0.371304,0.530956,0.09774
7105250,0.0607382,0.431241,0.508021
7152342,0.014398,0.500731,0.484871
7207180,0.0104552,0.0842561,0.905289
7154188,0.0883703,0.235233,0.676397
7215470,0.0146141,0.141831,0.843555
7146829,0.00072816,0.0050694,0.994202
7198465,0.102273,0.628767,0.26896
7205935,0.050945,0.248458,0.700597
7232468,0.0169001,0.178369,0.804731
7187034,0.0242811,0.0981258,0.877593
7233476,0.0329213,0.258829,0.70825
7186205,0.00981616,0.281181,0.709003
7097053,0.0215756,0.172478,0.805947
7201133,0.0642933,0.245212,0.690495
7138381,0.0214736,0.186311,0.792215
7105920,0.118067,0.506223,0.37571
7125294,0.0132689,0.25217,0.734562
7128419,0.00125786,0.0182844,0.980458
7175182,0.00601238,0.11563,0.878358
7104979,0.151683,0.630065,0.218252
7190211,0.00203173,0.00644135,0.991527
7125288,0.000844201,0.0279994,0.971156
7120314,0.000394914,0.00755,0.992055
7171523,0.0304066,0.23001,0.739584
7143521,0.130578,0.464988,0.404434
7197999,0.543202,0.340789,0.116009
7151810,0.00360536,0.0419476,0.954447
7222110,0.0189624,0.147201,0.833837
7148929,0.0175985,0.100856,0.881545
7212857,0.010131,0.0431079,0.946761
7176325,0.00205536,0.0144506,0.983494
7125861,0.61257,0.347337,0.0400931
7233114,0.0612594,0.400358,0.538383
7106562,0.000260045,0.00415737,0.995583
7136539,0.089715,0.463522,0.446763
7099521,0.00706377,0.171926,0.821011
7209381,0.00128947,0.0282859,0.970425
7092795,0.0382989,0.42433,0.537371
7089885,0.00666927,0.0441483,0.949182
7231216,0.00185925,0.0474478,0.950693
7119727,0.0396217,0.350259,0.610119
7104861,0.418634,0.488197,0.0931693
7120447,0.0664715,0.235346,0.698182
7089871,0.00307336,0.0581073,0.938819
7218696,0.00242149,0.0106335,0.986945
7209349,0.00268412,0.0368015,0.960514
7156212,0.000509723,0.032726,0.966764
7219123,0.0732977,0.127344,0.799359
7233936,0.00718364,0.0793391,0.913477
7156073,0.0127254,0.0250648,0.96221
7152448,0.0246796,0.258528,0.716792
7200770,0.269365,0.469898,0.260737
7153866,0.000496647,0.0182554,0.981248
7161693,0.0045269,0.0274274,0.968046
7108643,0.00477662,0.0693878,0.925836
7141472,0.224526,0.580798,0.194676
7091456,0.159689,0.414924,0.425387
7122089,0.153842,0.492831,0.353327
7133118,0.0398805,0.267439,0.69268
7233562,0.0870538,0.387835,0.525111
7190098,0.170847,0.616255,0.212898
7123720,0.0727304,0.564945,0.362325
7173764,0.0132946,0.216862,0.769843
7131321,0.10591,0.551198,0.342892
7196908,0.00136065,0.0109908,0.987649
7222292,0.120507,0.584162,0.295331
7118713,0.00217208,0.0167961,0.981032
7177825,0.0748362,0.388809,0.536354
7090419,0.00159734,0.0752093,0.923193
7205408,0.000140202,0.00287347,0.996986
7142257,0.85886,0.13257,0.00857054
7091017,0.108082,0.462231,0.429687
7164150,0.00211085,0.0314476,0.966442
7087867,0.00243082,0.0178309,0.979738
7133769,0.00147444,0.0113468,0.987179
7134577,0.00832208,0.0921741,0.899504
7208973,0.00121432,0.023512,0.975274
7089805,0.000816602,0.0188844,0.980299
7149071,0.0531461,0.549823,0.397031
7135008,0.0894111,0.567507,0.343082
7121950,0.00959809,0.0637156,0.926686
7147134,0.000677035,0.00524454,0.994078
7104406,0.067412,0.471186,0.461402
7126640,0.00810559,0.0287704,0.963124
7145672,0.00465334,0.124589,0.870758
7159576,0.00105179,0.00484084,0.994107
7148381,0.00039184,0.00498232,0.994626
7097417,0.150185,0.228591,0.621224
7221530,0.0147438,0.378673,0.606583
7180466,0.045246,0.438119,0.516635
7164143,0.0470934,0.28197,0.670936
7187488,0.000649466,0.00613998,0.993211
7193963,0.0847674,0.575066,0.340167
7099381,0.187651,0.598811,0.213537
7189422,0.0141543,0.162821,0.823025
7108493,0.0116125,0.302025,0.686363
7175869,0.0561973,0.436192,0.507611
7213840,0.0114661,0.0750833,0.913451
7137859,0.0315828,0.338421,0.629996
7153803,0.000651482,0.00549559,0.993853
7160940,0.000754748,0.00374827,0.995497
7141109,0.184158,0.605925,0.209917
7176685,0.525465,0.436177,0.038358
7210128,0.046549,0.256665,0.696786
7221881,0.145032,0.433249,0.421719
7223653,0.0128262,0.250985,0.736189
7148089,0.0588703,0.398733,0.542397
7125590,0.00931289,0.0243779,0.966309
7194349,0.0195774,0.360471,0.619951
7157627,0.395792,0.275295,0.328913
7214783,0.0346773,0.249658,0.715665
7158930,0.00156739,0.0406329,0.9578
7201575,0.0777887,0.476022,0.446189
7195445,0.0827999,0.655406,0.261794
7108146,0.0741369,0.593143,0.33272
7205590,0.000691385,0.00974027,0.989568
7193188,0.00943142,0.124923,0.865645
7091899,0.0519041,0.522122,0.425974
7127864,0.0270438,0.0652899,0.907666
7141990,7.88471e-05,0.00172243,0.998199
7156209,0.00130712,0.016727,0.981966
7231300,0.000855529,0.00419797,0.994947
7210507,0.172114,0.359628,0.468258
7201909,0.152558,0.592579,0.254863
7103049,0.1342,0.503007,0.362793
7199979,0.0330804,0.21903,0.747889
7164950,0.00317765,0.06031,0.936512
7133472,0.00937848,0.076466,0.914155
7225216,0.0291201,0.274422,0.696458
7144479,0.00013373,0.00381492,0.996051
7156340,2.71613e-05,0.000627468,0.999345
7120783,0.00302984,0.0409671,0.956003
7092140,0.0355682,0.467474,0.496958
7224106,0.0450013,0.379672,0.575327
7090469,0.141189,0.647477,0.211334
7119559,0.000470515,0.0107587,0.988771
7229419,0.125257,0.53999,0.334754
7156887,0.000212973,0.00572902,0.994058
7166386,0.000439831,0.00422236,0.995338
7154115,0.00742841,0.120073,0.872499
7145145,0.0041917,0.0477175,0.948091
7169548,0.000794497,0.0162744,0.982931
7124626,0.0243154,0.223824,0.751861
7105669,0.247454,0.525588,0.226958
7226141,0.0041707,0.0913726,0.904457
7223978,0.0196103,0.287106,0.693283
7173661,0.198383,0.406957,0.394661
7102676,0.102529,0.38282,0.514651
7194188,0.244731,0.416844,0.338424
7199973,0.00031642,0.00284282,0.996841
7218940,0.00425963,0.0751161,0.920624
7202523,0.00335287,0.0179467,0.9787
7180754,0.0196192,0.189569,0.790812
7108320,0.0143483,0.0963038,0.889348
7169120,0.000130735,0.00649373,0.993375
7209224,0.715685,0.263183,0.021132
7158250,0.0131537,0.28494,0.701906
7177981,0.118244,0.451692,0.430063
7113062,0.0286948,0.0797369,0.891568
7159937,0.0444622,0.373503,0.582035
7211017,0.00382902,0.0663217,0.929849
7094574,0.028578,0.294128,0.677294
7191509,0.0322564,0.306074,0.661669
7168207,0.00492292,0.124295,0.870782
7160453,0.0326137,0.0783358,0.88905
7163494,0.00215904,0.0346379,0.963203
7102704,0.00107549,0.0160361,0.982888
7172755,0.0339579,0.349739,0.616304
7174868,0.00138306,0.0171963,0.981421
7098308,0.0787151,0.543799,0.377486
7216820,0.409062,0.426451,0.164487
7114974,0.00963932,0.0855559,0.904805
7123118,0.0699873,0.557935,0.372078
7118393,0.00256335,0.114372,0.883065
7185197,0.0279128,0.180917,0.79117
7157610,0.0476083,0.395238,0.557153
7225616,0.0228454,0.159574,0.81758
7170047,0.323624,0.513393,0.162983
7132342,0.0687896,0.49291,0.438301
7109807,0.162838,0.563513,0.273649
7177017,0.0764299,0.696785,0.226786
7114849,0.0312067,0.25415,0.714644
7163818,0.00145629,0.00843961,0.990104
7145577,0.0156222,0.20712,0.777258
7133812,0.000300481,0.00637564,0.993324
7109609,0.00053545,0.00510264,0.994362
7189531,0.039407,0.281062,0.679531
7087966,0.00786329,0.0781747,0.913962
7142637,0.000315846,0.00606808,0.993616
7108670,0.138085,0.537039,0.324876
7095315,0.000148127,0.00148098,0.998371
7140939,0.0943701,0.493527,0.412103
7184618,0.0661093,0.312679,0.621211
7203488,0.0107396,0.196617,0.792644
7104344,0.0618161,0.568904,0.36928
7152870,0.102471,0.351175,0.546354
7151168,0.468004,0.396531,0.135465
7168761,0.00194258,0.0392143,0.958843
7138143,0.041878,0.373924,0.584198
7117942,0.11143,0.409369,0.4792
7229964,0.0114082,0.143372,0.84522
7133972,0.000453911,0.0243698,0.975176
7152294,0.0876387,0.403771,0.50859
7188978,0.000466552,0.00423569,0.995298
7216131,0.104521,0.349941,0.545538
7139682,0.0681999,0.338713,0.593087
7221397,0.0318454,0.173891,0.794264
7138959,0.000154405,0.00329313,0.996552
7209202,5.54249e-05,0.00166994,0.998275
7093566,0.240267,0.308389,0.451344
7164417,0.0217787,0.253705,0.724517
7224103,0.0631813,0.333647,0.603172
7225796,0.0762436,0.495595,0.428162
7103570,0.0353839,0.212363,0.752253
7153183,0.000536625,0.0157513,0.983712
7160097,0.0107444,0.174551,0.814704
7099032,0.0556867,0.426125,0.518189
7112464,0.0845895,0.46753,0.447881
7137022,0.598044,0.321237,0.0807191
7233086,0.148166,0.569318,0.282517
7101278,0.126535,0.214034,0.659432
7178851,0.00164503,0.0126428,0.985712
7179345,0.00201068,0.0224364,0.975553
7121731,0.069487,0.417982,0.512531
7168398,0.00201357,0.0117919,0.986194
7105556,0.471504,0.450689,0.077807
7120369,0.00957086,0.0198931,0.970536
7166002,0.0013615,0.0157884,0.98285
7094178,0.257543,0.409437,0.333019
7115943,0.038347,0.375238,0.586415
7223441,0.00506334,0.12353,0.871407
7104166,0.0322134,0.366689,0.601097
7099223,0.204375,0.546618,0.249007
7160988,0.000339858,0.00547308,0.994187
7168936,0.00017347,0.00354313,0.996283
7157196,0.246073,0.377819,0.376108
7196776,0.000149168,0.0046743,0.995177
7154247,0.0055105,0.0860212,0.908468
7198313,0.0212158,0.117997,0.860787
7198238,0.00716091,0.0569984,0.935841
7105524,0.0112456,0.231664,0.75709
7159056,0.0202558,0.523329,0.456415
7115527,0.000811063,0.0134871,0.985702
7150754,0.000301232,0.00399422,0.995705
7149944,0.0775179,0.292624,0.629858
7107223,0.250442,0.412772,0.336786
7147421,0.00120241,0.0134494,0.985348
7122821,0.00397367,0.0791376,0.916889
7233149,0.000349189,0.00249545,0.997155
7113875,0.0506166,0.299757,0.649626
7168292,0.0003988,0.00563038,0.993971
7106702,0.0029364,0.0287507,0.968313
7118441,0.111666,0.502108,0.386225
7198517,0.0435026,0.306216,0.650282
7187893,0.0108021,0.171579,0.817619
7097261,0.0303568,0.263099,0.706544
7206704,0.0472745,0.361357,0.591368
7108873,0.227581,0.430409,0.34201
7101855,0.252464,0.46366,0.283877
7190821,0.046936,0.192792,0.760272
7167923,0.0136461,0.238587,0.747767
7232912,0.0800159,0.746704,0.17328
7109034,0.0203564,0.483975,0.495669
7154523,0.0377072,0.162972,0.799321
7141332,0.0358535,0.284164,0.679982
7215292,0.00175444,0.05018,0.948066
7224238,0.0011362,0.0402193,0.958645
7097987,0.0496244,0.431074,0.519301
7217794,0.000821621,0.00407103,0.995107
7228988,0.00246093,0.0459493,0.95159
7188410,0.0110681,0.0934618,0.89547
7231399,0.000513832,0.00878166,0.990704
7215859,0.000629387,0.00647771,0.992893
7208147,0.0796703,0.236388,0.683941
7087889,0.0114183,0.0528938,0.935688
7221242,0.0197492,0.170111,0.81014
7110959,0.0637478,0.380884,0.555368
7192133,0.0525731,0.266735,0.680692
7227400,0.0358862,0.216705,0.747409
7130994,0.0204182,0.170097,0.809484
7090359,0.0090729,0.105233,0.885694
7101993,0.00899345,0.154079,0.836927
7214709,0.00563891,0.3238,0.670561
7212033,0.0217866,0.0527907,0.925423
7151360,0.791043,0.151341,0.057616
7123238,0.013045,0.25449,0.732465
7200962,0.0115146,0.220595,0.76789
7128976,0.0329443,0.358,0.609055
7133065,0.0167144,0.102386,0.880899
7152147,0.00351252,0.106221,0.890266
7181514,0.104216,0.363962,0.531821
7206727,0.00390609,0.114614,0.88148
7126570,0.00156789,0.0758005,0.922632
7109534,0.141039,0.373473,0.485487
7182663,0.0331544,0.388454,0.578392
7190196,0.018499,0.096013,0.885488
7121195,0.0305866,0.393302,0.576112
7129876,0.0255053,0.202257,0.772238
7165717,0.00822318,0.0853034,0.906473
7091993,0.103247,0.343106,0.553648
7152849,0.0167101,0.191502,0.791788
7230238,0.00478528,0.0712672,0.923948
7141888,0.000238042,0.00276739,0.996995
7202717,0.00105236,0.00944705,0.989501
7160433,0.00460019,0.089213,0.906187
7128958,0.485189,0.298552,0.216259
7175915,0.094562,0.383547,0.521891
7104630,0.0149765,0.312906,0.672117
7089108,0.0036114,0.0846896,0.911699
7152825,0.0039242,0.0766921,0.919384
7165636,0.0620937,0.304235,0.633672
7207871,0.00377092,0.077123,0.919106
7126078,0.0463086,0.457034,0.496657
7195741,0.056854,0.196445,0.746701
7208175,0.00589233,0.0972425,0.896865
7160125,0.0577269,0.215548,0.726726
7152468,0.190836,0.49163,0.317534
7121426,0.259369,0.578068,0.162563
7140200,0.00569339,0.0537327,0.940574
7173293,0.0374981,0.418276,0.544226
7104041,0.000306929,0.00199078,0.997702
7230915,0.0262889,0.107353,0.866358
7116818,0.0583948,0.305629,0.635976
7143914,0.316313,0.452604,0.231083
7193486,0.00243165,0.0332967,0.964272
7215686,0.00857714,0.0825821,0.908841
7184228,0.037732,0.306839,0.655429
7171408,0.0591491,0.444993,0.495858
7176828,0.0278157,0.301892,0.670292
7194118,6.68806e-05,0.00151599,0.998417
7209576,0.101359,0.355105,0.543536
7151587,0.000293332,0.00417451,0.995532
7114450,7.14269e-05,0.0025833,0.997345
7178404,0.0590241,0.299221,0.641755
7161546,0.506937,0.409922,0.083141
7115772,0.0187179,0.190182,0.7911
7152155,0.0011554,0.0070923,0.991752
7154827,0.00258721,0.0859247,0.911488
7190305,0.00775781,0.109873,0.882369
7123124,0.00142174,0.0360997,0.962479
7180976,0.0128918,0.207312,0.779797
7221115,0.00272588,0.015695,0.981579
7165714,0.297039,0.399689,0.303272
7124137,0.0751137,0.575214,0.349672
7213047,0.00429365,0.0130207,0.982686
7096528,0.366891,0.460087,0.173022
7144310,0.000185948,0.00313429,0.99668
7173949,0.0441494,0.511643,0.444208
7132535,0.0928463,0.397826,0.509328
7099680,0.379094,0.460208,0.160698
7166959,0.0262308,0.164947,0.808822
7212189,0.0311516,0.314136,0.654712
7096697,0.444752,0.384632,0.170616
7207394,0.0643524,0.556354,0.379293
7207444,0.035643,0.248519,0.715838
7112621,0.00161158,0.0520168,0.946372
7208258,0.000434699,0.00389694,0.995668
7107012,0.00023778,0.00338761,0.996375
7192935,0.0476759,0.333092,0.619232
7101918,0.00583732,0.142363,0.851799
7157631,0.0223654,0.150197,0.827437
7120291,0.027776,0.193819,0.778405
7196130,0.157089,0.500688,0.342222
7103150,0.0190245,0.35394,0.627036
7140397,0.00745638,0.0659302,0.926613
7224064,0.007351,0.187566,0.805083
7171977,0.00747228,0.201983,0.790545
7223392,0.0316362,0.172401,0.795963
7199309,0.131736,0.393799,0.474464
7146080,0.0419559,0.400051,0.557993
7157660,0.0523671,0.273465,0.674168
7190665,0.00600583,0.0785456,0.915448
7187898,0.0112962,0.0421263,0.946578
7212849,0.00212111,0.0213692,0.97651
7113880,0.077669,0.325433,0.596898
7093426,0.211286,0.493686,0.295028
7110084,0.245607,0.397857,0.356536
7180691,0.113648,0.563564,0.322788
7217573,0.0913041,0.515176,0.39352
7166124,0.00052425,0.0128846,0.986591
7123773,0.00154936,0.0298353,0.968615
7232642,0.0104565,0.105723,0.88382
7114790,0.0142542,0.133603,0.852142
7209088,0.403849,0.539305,0.0568454
7147460,0.000111828,0.00112529,0.998763
7208943,0.41305,0.562553,0.024397
7149871,0.00893523,0.062089,0.928976
7202266,0.000599299,0.0105401,0.988861
7207636,0.0094345,0.222301,0.768264
7099335,0.0448057,0.383942,0.571252
7184846,0.0344312,0.599599,0.36597
7167853,0.00898063,0.179511,0.811509
7113111,0.108739,0.493966,0.397295
7165680,0.318687,0.445829,0.235484
7204827,0.0673875,0.301423,0.63119
7228439,0.252295,0.0297753,0.71793
7191048,0.00768871,0.187084,0.805227
7121284,0.00538442,0.121271,0.873345
7217723,0.0187795,0.264748,0.716473
7127858,0.00190924,0.0172294,0.980861
7133452,0.00888958,0.0387526,0.952358
7115883,0.0127015,0.0587942,0.928504
7198746,0.779215,0.138011,0.0827737
7156837,0.010459,0.258277,0.731264
7177870,0.0179513,0.205642,0.776406
7193889,0.000597655,0.0127334,0.986669
7102791,0.0921114,0.434766,0.473123
7213367,0.000393351,0.00471914,0.994888
7214291,0.0173065,0.324625,0.658068
7104277,0.000737064,0.00393697,0.995326
7103262,0.00415808,0.025612,0.97023
7153114,0.00948681,0.135091,0.855422
7229377,0.00601282,0.113656,0.880331
7172756,0.00687261,0.0616872,0.93144
7169004,0.0365943,0.752881,0.210525
7198229,0.0495984,0.330944,0.619458
7095776,0.00347508,0.0264369,0.970088
7118851,0.0188491,0.140782,0.840369
7210034,0.160515,0.377151,0.462334
7187282,0.00439502,0.104614,0.890991
7115579,0.0132832,0.105456,0.881261
7169006,0.0620807,0.375089,0.56283
7193097,0.00108152,0.0270062,0.971912
7108867,0.00053754,0.0152278,0.984235
7132518,0.00144057,0.0581554,0.940404
7214882,0.00110521,0.0224176,0.976477
7215547,0.00351174,0.0605011,0.935987
7162885,0.000438718,0.0145568,0.985004
7174786,0.023354,0.0639445,0.912701
7158042,0.0389185,0.469985,0.491096
7221575,0.0127459,0.345164,0.64209
7214531,0.114217,0.413423,0.47236
7133846,2.92861e-05,0.000858396,0.999112
7206173,0.104116,0.389347,0.506537
7180986,0.0017094,0.0142215,0.984069
7170873,0.000906486,0.0377007,0.961393
7114228,0.0567513,0.24933,0.693919
7108958,0.0875342,0.36816,0.544306
7160246,0.00599446,0.0397114,0.954294
7152708,0.211948,0.480981,0.307072
7171743,0.0445549,0.33009,0.625355
7120329,0.000628421,0.00630342,0.993068
7106118,0.395892,0.204245,0.399862
7157270,0.196741,0.368729,0.43453
7670619,0.0152739,0.130963,0.853763
7095152,0.000885006,0.00771143,0.991404
7168284,0.00190407,0.0189208,0.979175
7127172,0.0141751,0.210412,0.775413
7136491,0.0150349,0.170898,0.814067
7127574,0.120523,0.686638,0.192839
7222094,0.000417514,0.0103936,0.989189
7207107,0.000492309,0.0112479,0.98826
7096436,0.0012956,0.00890278,0.989802
7205532,0.000376793,0.00320105,0.996422
7098818,0.047303,0.473126,0.479571
7186631,0.0138127,0.152604,0.833584
7192271,0.861842,0.109864,0.0282934
7095397,0.00139422,0.0117902,0.986816
7195109,0.131767,0.371176,0.497057
7126976,0.388746,0.380676,0.230577
7180316,0.00171886,0.0289523,0.969329
7158338,0.00218327,0.0939305,0.903886
7142703,0.224306,0.649721,0.125973
7230700,0.149447,0.24273,0.607824
7118197,0.00113994,0.0120598,0.9868
7092610,0.00098563,0.0105787,0.988436
7190158,0.00448491,0.0165748,0.97894
7223147,0.00132211,0.0604774,0.938201
7168908,0.0222543,0.16907,0.808675
7184627,0.00959734,0.0489295,0.941473
7127730,0.0181177,0.230364,0.751519
7112575,0.00551386,0.140506,0.85398
7114259,0.00643305,0.0815613,0.912006
7203724,0.00532893,0.0802162,0.914455
7173498,0.160766,0.56785,0.271384
7149884,0.414527,0.400268,0.185204
7112513,0.0014106,0.0276857,0.970904
7219195,0.0115654,0.214715,0.773719
7176732,0.35654,0.462747,0.180712
7139707,0.0557234,0.329876,0.614401
7232586,0.0195991,0.320354,0.660046
7142648,0.1088,0.545199,0.346
7188469,0.517887,0.3883,0.0938128
7128829,0.103443,0.50363,0.392927
7120463,0.00520822,0.0867975,0.907994
7140127,0.00180079,0.00282171,0.995378
7159626,0.0811139,0.386511,0.532375
7613990,0.02632,0.122355,0.851325
7223953,0.00101057,0.0195396,0.97945
7144155,0.0279565,0.184361,0.787682
7140532,0.00290355,0.0291226,0.967974
7126849,0.0108104,0.340852,0.648338
7198661,0.00646923,0.056053,0.937478
7142274,0.00850637,0.120231,0.871262
7224989,0.756465,0.20991,0.033625
7093767,0.00290014,0.0638745,0.933225
7164718,0.00364687,0.0811431,0.91521
7116483,0.00116862,0.0505324,0.948299
7216937,0.00960277,0.130042,0.860356
7187135,0.00412494,0.0384745,0.957401
7189494,0.0709247,0.514609,0.414466
7215509,0.35109,0.523934,0.124975
7128072,0.00802702,0.0600124,0.931961
7139666,0.0024511,0.0187475,0.978801
7194658,0.0180371,0.285696,0.696267
7201878,0.264125,0.520591,0.215284
7169867,0.121681,0.527962,0.350357
7178706,0.00765258,0.0732784,0.919069
7093743,0.0667033,0.245014,0.688283
7179809,0.00980018,0.135814,0.854386
7211904,0.0419704,0.424026,0.534003
7154415,0.379482,0.429676,0.190843
7151307,0.000182532,0.0016227,0.998195
7137247,0.022634,0.147426,0.82994
7163939,0.048244,0.267923,0.683833
7224211,0.0138992,0.133863,0.852238
7095004,0.00213834,0.0358669,0.961995
7108599,0.00505272,0.0738473,0.9211
7098906,0.00471093,0.0846853,0.910604
7162561,0.0150737,0.2026,0.782326
7128593,0.00189359,0.0104779,0.987628
7122863,0.000500475,0.021898,0.977602
7099237,0.161771,0.61545,0.222779
7181829,0.00895366,0.163508,0.827538
7187071,0.000288459,0.00417815,0.995533
7131598,0.0061405,0.069338,0.924522
7119174,0.0222374,0.226544,0.751219
7089700,0.00189586,0.00710476,0.990999
7119140,0.0250737,0.215911,0.759016
7091201,0.0226022,0.442598,0.534799
7229535,0.00889212,0.242135,0.748973
7139690,0.0230797,0.293019,0.683902
7134941,0.247609,0.508825,0.243566
7143754,0.0288246,0.205407,0.765769
7133994,0.0216906,0.186856,0.791454
7139019,7.0544e-05,0.00108727,0.998842
7165445,0.587817,0.342149,0.0700344
7187665,0.0049253,0.0380461,0.957029
7156869,0.00180582,0.0225906,0.975604
7194834,0.0330959,0.427391,0.539513
7199600,0.00700468,0.135612,0.857383
7124088,0.307657,0.455114,0.237229
7127611,0.101647,0.3064,0.591953
7174944,0.000615647,0.00225585,0.997129
7210627,0.0139621,0.223502,0.762536
7197144,0.45197,0.37665,0.171381
7141809,0.717164,0.123336,0.159501
7116725,0.0228503,0.410253,0.566897
7138864,8.90545e-05,0.00127194,0.998639
7147119,0.00043591,0.0273297,0.972234
7110863,0.00165584,0.050642,0.947702
7106976,0.000128295,0.00135216,0.99852
7187747,0.0332309,0.553609,0.41316
7103523,0.00137796,0.0386786,0.959943
7203574,0.00314274,0.0857673,0.91109
7192018,0.00875287,0.112116,0.879131
7095618,0.00236814,0.0284811,0.969151
7205856,0.144138,0.612515,0.243347
7134892,0.0231782,0.221737,0.755085
7230540,0.0340788,0.132742,0.83318
7227709,0.12799,0.364481,0.507529
7110017,0.104342,0.465431,0.430227
7212855,0.00720977,0.0438483,0.948942
7213937,0.00868112,0.147785,0.843533
7095167,0.000837081,0.00933164,0.989831
7121200,0.00522769,0.0990493,0.895723
7112125,0.00117966,0.0310018,0.967819
7169934,0.0320575,0.412934,0.555008
7100714,0.01665,0.183927,0.799423
7096568,0.0193847,0.279432,0.701183
7198378,0.0179745,0.201173,0.780852
7182179,0.00373133,0.0262561,0.970013
7156743,0.00600251,0.144338,0.84966
7233037,0.0237035,0.167973,0.808324
7184366,0.0703375,0.391307,0.538355
7132050,0.52908,0.356733,0.114187
7187991,0.0227274,0.182784,0.794488
7179779,0.637113,0.323155,0.0397316
7109101,0.231471,0.473406,0.295123
7133157,0.024208,0.171552,0.80424
7209232,0.0563322,0.320276,0.623392
7107077,0.000599105,0.00948611,0.989915
7216843,0.0338142,0.708115,0.25807
7206835,0.0405013,0.312403,0.647096
7156093,0.00388302,0.0163664,0.979751
7125263,0.00818912,0.174805,0.817006
7184682,0.00926917,0.147749,0.842982
7221445,0.288193,0.507964,0.203843
7198234,0.000879936,0.0173011,0.981819
7158014,0.00995472,0.201655,0.788391
7184717,0.00117228,0.0751701,0.923658
7206846,0.0997256,0.274097,0.626177
7197615,0.00177802,0.0236217,0.9746
7144009,0.168548,0.443479,0.387973
7176860,0.00257692,0.0118931,0.98553
7139248,0.0033909,0.0615959,0.935013
7197974,0.302241,0.556438,0.141321
7145357,0.0127081,0.149986,0.837305
7132844,0.00321944,0.0693576,0.927423
7134753,0.00493217,0.104838,0.89023
7185913,0.0047233,0.0204203,0.974856
7194201,6.35017e-05,0.00136319,0.998573
7124299,0.00907276,0.12549,0.865437
7196822,0.00249137,0.0281224,0.969386
7200658,0.00159582,0.00472684,0.993677
7232083,0.0128198,0.338921,0.64826
7105728,0.0675164,0.693554,0.238929
7148180,0.0230911,0.251656,0.725253
7221749,0.00391754,0.0173765,0.978706
7168952,0.00251499,0.0378246,0.95966
7200777,0.0220574,0.154617,0.823326
7159000,0.00034388,0.00404913,0.995607
7195555,0.00780387,0.114422,0.877774
7107734,0.000841818,0.0284002,0.970758
7220858,0.0238559,0.321361,0.654783
7092302,0.170807,0.565012,0.264181
7106941,0.000230275,0.00480238,0.994967
7165573,0.0707527,0.405447,0.5238
7113254,0.0380562,0.230692,0.731252
7131390,0.00031836,0.00240345,0.997278
7194938,0.0434683,0.450916,0.505616
7092465,0.016988,0.199337,0.783675
7199262,0.0393962,0.539094,0.42151
7088487,0.000717952,0.00872169,0.99056
7105650,0.539403,0.390191,0.0704059
7160479,0.0129276,0.331696,0.655377
7172312,0.0353393,0.355469,0.609192
7203041,0.0136412,0.123891,0.862468
7194202,0.0665349,0.408332,0.525134
7150612,0.0379374,0.180678,0.781384
7181210,0.786912,0.188741,0.0243471
7163450,0.381229,0.503805,0.114966
7208696,0.000164942,0.00107993,0.998755
7196008,0.470659,0.447148,0.0821935
7088535,0.144626,0.393751,0.461624
7215208,0.00296688,0.0070519,0.989981
7113196,0.0116108,0.0842549,0.904134
7216721,0.0343134,0.353762,0.611925
7149743,0.00273626,0.0574684,0.939795
7217123,0.0503832,0.268454,0.681163
7208814,0.00064266,0.00335707,0.996
7216614,0.000844326,0.02639,0.972766
7102211,0.0191302,0.25184,0.729029
7231645,0.000965033,0.012878,0.986157
